ts,container,cpu_pct,mem_used_mb,mem_limit_mb,mem_pct,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
2026-08-20T20:56:43Z,celmis-api,0.26,167.9,6928.38,2.42,27.2,5.39,18.1,24.8,11
2026-08-20T20:56:43Z,celmis-postgres,2.69,29.73,6928.38,0.43,4.97,4.5,4.99,29.5,10
2026-08-20T20:56:43Z,celmis-web,0.02,82.0,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:56:43Z,celmis-sandbox,0.02,40.04,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:56:43Z,celmis-qdrant,0.07,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:56:49Z,celmis-api,0.27,167.9,6928.38,2.42,27.2,5.39,18.1,24.8,11
2026-08-20T20:56:49Z,celmis-postgres,1.67,30.03,6928.38,0.43,4.97,4.51,4.99,29.5,10
2026-08-20T20:56:49Z,celmis-web,0.01,82.0,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:56:49Z,celmis-sandbox,0.03,40.04,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:56:49Z,celmis-qdrant,0.08,246.4,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:56:55Z,celmis-api,0.31,167.7,6928.38,2.42,27.2,5.39,18.1,24.8,11
2026-08-20T20:56:55Z,celmis-postgres,0.00,30.14,6928.38,0.44,4.97,4.51,4.99,29.5,10
2026-08-20T20:56:55Z,celmis-web,0.00,82.23,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:56:55Z,celmis-sandbox,0.03,40.04,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:56:55Z,celmis-qdrant,0.08,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:00Z,celmis-api,0.36,167.9,6928.38,2.42,27.2,5.4,18.1,24.8,11
2026-08-20T20:57:00Z,celmis-postgres,0.00,29.63,6928.38,0.43,4.97,4.51,4.99,29.5,10
2026-08-20T20:57:00Z,celmis-web,0.00,82.23,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:00Z,celmis-sandbox,0.03,40.04,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:00Z,celmis-qdrant,0.08,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:06Z,celmis-api,8.15,178.0,6928.38,2.57,27.2,5.4,18.1,24.8,12
2026-08-20T20:57:06Z,celmis-postgres,0.44,29.91,6928.38,0.43,4.97,4.51,4.99,29.5,10
2026-08-20T20:57:06Z,celmis-web,0.00,82.23,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:06Z,celmis-sandbox,12.78,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:06Z,celmis-qdrant,0.07,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:11Z,celmis-api,0.69,168.1,6928.38,2.43,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:11Z,celmis-postgres,0.00,29.96,6928.38,0.43,4.98,4.52,4.99,29.6,10
2026-08-20T20:57:11Z,celmis-web,0.00,82.0,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:11Z,celmis-sandbox,0.03,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:11Z,celmis-qdrant,0.09,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:17Z,celmis-api,0.26,168.1,6928.38,2.43,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:17Z,celmis-postgres,0.03,29.84,6928.38,0.43,4.98,4.52,4.99,29.6,10
2026-08-20T20:57:17Z,celmis-web,0.01,82.0,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:17Z,celmis-sandbox,0.04,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:17Z,celmis-qdrant,0.06,246.5,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:22Z,celmis-api,2.60,167.8,6928.38,2.42,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:22Z,celmis-postgres,0.03,29.81,6928.38,0.43,4.98,4.52,4.99,29.6,10
2026-08-20T20:57:22Z,celmis-web,2.66,82.28,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:22Z,celmis-sandbox,0.03,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:22Z,celmis-qdrant,1.45,246.1,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:28Z,celmis-api,0.26,167.8,6928.38,2.42,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:28Z,celmis-postgres,0.00,30.05,6928.38,0.43,4.98,4.52,4.99,29.6,10
2026-08-20T20:57:28Z,celmis-web,0.00,82.23,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:28Z,celmis-sandbox,0.03,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:28Z,celmis-qdrant,0.08,246.1,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:33Z,celmis-api,0.25,167.8,6928.38,2.42,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:33Z,celmis-postgres,2.00,30.01,6928.38,0.43,4.99,4.52,4.99,29.6,10
2026-08-20T20:57:33Z,celmis-web,0.00,82.23,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:33Z,celmis-sandbox,0.03,40.21,3072.0,1.31,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:33Z,celmis-qdrant,0.08,246.1,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:39Z,celmis-api,0.27,167.6,6928.38,2.42,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:39Z,celmis-postgres,0.00,30.1,6928.38,0.43,4.99,4.52,4.99,29.6,10
2026-08-20T20:57:39Z,celmis-web,0.01,81.76,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:39Z,celmis-sandbox,0.03,39.88,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:39Z,celmis-qdrant,0.11,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:45Z,celmis-api,0.24,167.6,6928.38,2.42,27.2,5.41,18.1,24.9,11
2026-08-20T20:57:45Z,celmis-postgres,0.12,30.01,6928.38,0.43,4.99,4.53,4.99,29.6,10
2026-08-20T20:57:45Z,celmis-web,0.01,81.76,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:45Z,celmis-sandbox,0.01,39.88,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:45Z,celmis-qdrant,0.07,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:50Z,celmis-api,0.27,167.6,6928.38,2.42,27.2,5.42,18.1,24.9,11
2026-08-20T20:57:50Z,celmis-postgres,0.03,29.92,6928.38,0.43,4.99,4.53,4.99,29.6,10
2026-08-20T20:57:50Z,celmis-web,0.01,81.76,6928.38,1.18,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:50Z,celmis-sandbox,0.03,39.88,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:50Z,celmis-qdrant,0.10,246.3,6928.38,3.55,0.04,0.02,71.5,0.01,25
2026-08-20T20:57:56Z,celmis-api,0.71,168.2,6928.38,2.43,27.2,5.42,18.1,24.9,11
2026-08-20T20:57:56Z,celmis-postgres,0.14,29.82,6928.38,0.43,4.99,4.53,4.99,29.6,10
2026-08-20T20:57:56Z,celmis-web,0.00,82.13,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:57:56Z,celmis-sandbox,0.04,39.88,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:57:56Z,celmis-qdrant,0.10,246.7,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:01Z,celmis-api,0.76,168.2,6928.38,2.43,27.2,5.42,18.1,24.9,11
2026-08-20T20:58:01Z,celmis-postgres,0.15,29.95,6928.38,0.43,4.99,4.53,4.99,29.6,10
2026-08-20T20:58:01Z,celmis-web,0.02,82.13,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:01Z,celmis-sandbox,0.03,39.88,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:01Z,celmis-qdrant,0.09,246.7,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:07Z,celmis-api,0.27,168.2,6928.38,2.43,27.2,5.42,18.1,24.9,11
2026-08-20T20:58:07Z,celmis-postgres,0.00,30.12,6928.38,0.43,5.0,4.53,4.99,29.6,10
2026-08-20T20:58:07Z,celmis-web,0.01,82.13,6928.38,1.19,0.37,0.48,14.8,0.0,12
2026-08-20T20:58:07Z,celmis-sandbox,0.03,39.79,3072.0,1.30,0.0,0.0,1.86,0.0,3
2026-08-20T20:58:07Z,celmis-qdrant,0.10,246.7,6928.38,3.56,0.04,0.02,71.5,0.01,25
2026-08-20T20:58:12Z,celmis-api,0.23,168.1,6928.38,2.43,27.2,5.42,18.1,24.9,11
2026-08-20T20:58:12Z,celmis-postgres,0.00,29.83,6928.38,0.43,5.0,4.53,4.99,29.7,10
2026-08-20T20:58:12Z,celmis-web,0.01,81.98,6928.38,1.18,0.37,0.48,14.8,0.0,12
